world	BAGHDAD, Iraq - Insurgents fired a mortar on a busy street in central Baghdad on Tuesday, killing five people and wounding 30, the Interior Ministry and hospital officials said. Iraqi officials had earlier reported the explosion was a car bomb, but later corrected that account...
world	LONDON - Eight suspects, including a man identified by the United States as a senior al-Qaida figure, appeared in a London court under heavy guard Wednesday as police investigated their alleged plot to commit murder and to cause mayhem with chemical, biological or radioactive materials. A prosecutor also said police were searching about 100 computers and thousands of files, suggesting a protracted investigation that could produce more charges against the suspects, who were seized in raids across England two weeks ago...
world	LAS VEGAS - Nicky Hilton, the hotel heiress and socialite, has tied the knot with her beau in a late-night ceremony, according to court filings obtained by The Associated Press. Hilton, 20, married New York money manager Todd Andrew Meister, 33, at the Las Vegas Wedding Chapel early Sunday, according a Clark County marriage license...
business	ATLANTA (Reuters) - Home Depot Inc. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote"&gt;HD.N&lt;/A&gt; on Tuesday reported a 19 percent rise in second-quarter profit, topping estimates, as technology upgrades and other store improvements helped boost sales.
business	TEHRAN (Reuters) - OPEC can do nothing to douse scorching oil prices when markets are already oversupplied by 2.8 million barrels per day (bpd) of crude, Iran's OPEC governor said Saturday, warning that prices could fall sharply.
tech	Scientists are embarking on a project which will explore how global warming is devastating one of the world's most diverse ecosystems, coral reefs. (University of Newcastle press release)
world	BEIJING (Reuters) - China urged the United States on Thursday not to allow Taiwan President Chen Shui-bian to set foot on US soil, describing his stopovers en route to Latin America as a trick to sabotage Sino-US relations.
world	AP - More than 76,000 meals and snacks have been served to hurricane-ravaged counties in Florida, with thousands more available from federal, local and private agencies, the Federal Emergency Management Agency said Monday.
business	The Pentagon is to withhold a proportion of payments to US firm Halliburton which supplies meals to US troops in Iraq.
business	NEW YORK (Reuters) - Wall Street is seen opening little changed on Monday as crude prices remain high, but insurers may dip on worries about their potential liabilities after a hurricane struck Florida on Friday.
world	LONDON (Reuters) - Britain charged eight men on Tuesday with conspiracy to murder and other terrorism charges, some relating to plans for U.S. buildings such as the New York Stock Exchange that were the subject of terrorism alerts this month.
business	BALTIMORE -- Manuel Llinas knew his career was at stake. The young scientist had just finished work on an eye-catching paper on the genome of a parasite that causes malaria. Now he and his lab director faced a critical decision: where to submit the article for publication.
world	TOKYO, Aug. 18 (Xinhuanet) -- Four people were killed and two others missing as Typhoon Megi hit west Japan #39;s Kagawa and Ehime prefectures on Wednesday, the Japan Meteorological Agency said.
business	SINGAPORE (Reuters) - Exporters led a fall in Asian shares on Monday as oil prices set new highs near \$47 and data showing the U.S. trade deficit widened to a record raised fresh concern about the health of the world's largest economy.
world	TONY JONES: On a rare visit to North Korea, Australia #39;s Foreign Minister Alexander Downer said today he #39;s held productive talks on efforts to end the reclusive nation #39;s nuclear program.
business	NEW YORK (Reuters) - U.S. stocks ended higher for a third successive day on Tuesday, even as oil prices rose to another record, after investors were encouraged by data showing an easing of inflationary pressure and a sharp rebound in the housing market.
world	BEIJING, Aug.19 (Xinhuanet) -- Israeli Prime Minister Ariel Sharon has failed to garner the support of the Likud Party Convention for his resolution to negotiate with the Labor Party over a coalition government, according to a CNN report.
business	After more than 16 months of restructuring, Air Canada #39;s creditors overwhelming endorsed the airline #39;s new business plan during a meeting at a Montreal hotel Tuesday.
business	WASHINGTON/NEW YORK (Reuters) - The auction for Google Inc.'s highly anticipated initial public offering got off to a rocky start on Friday after the Web search company sidestepped a bullet from U.S. securities regulators.
world	Nepalese forces are on alert ahead a deadline set by rebels, who have threatened to blockade the capital.
tech	NASA -- An unpiloted Russian cargo ship linked up the International Space Station this morning to deliver almost three tons of food, fuel, oxygen, water and supplies to the residents onboard. The ISS Progress 15 craft automatically docked to the aft port of the Zvezda Service Module at 12:01 a.m...
tech	SPACE.com - One of the four astronomical instruments on the Hubble Space Telescope shut down earlier this week and engineers are trying to pin down the problem. The other three instruments continue to operate normally.
business	PUNTA GORDA, Fla. (Reuters) - Rita Weston survived Hurricane Charley huddled under a mattress with her husband and mother in a mobile home she bought 35 years ago. But before the storm passed, the home was reduced to scrap wood and metal.
business	In a competition combining suspense and strategy, countless brave souls are hoping to buy a small piece of Google in an auction this week.
world	AFP - Stunned residents picked their way through a wasteland of mud and rubble to leave storm-ravaged areas of the Philippines as the government said it has run out of money to pay for relief services.
world	KIEV, Ukraine (Reuters) - Ukraine's outgoing leader denied on Tuesday he had agreed on concessions with his opponents to end a crisis that has plunged the country into turmoil and driven a wedge between Russia and the West.
